id,question,choices,answerKey,answer
Mercury_7014333,"Işık yılı, Dünya ile Güneş dışındaki yıldızlar arasındaki mesafeleri tanımlamak için kullanılır çünkü Astronomik Birim
Şıklar:
A. çok küçük.
B. çok büyük.
C. kesin değil.
D. iyi tanımlanmamıştır.","{'text': ['çok küçük.', 'çok büyük.', 'kesin değil.', 'iyi tanımlanmamıştır.'], 'label': ['A', 'B', 'C', 'D']}",A,çok küçük.
MCAS_2005_8_12,"Aşağıdakilerden hangisi Dünya ve Ay'ın paylaştığı bir özelliği 12 tanımlamaktadır?
Şıklar:
A. Hemen hemen aynı atmosfere sahipler.
B. Neredeyse aynı yerçekimi kuvvetine sahipler.
C. Dağları da içeren kayalık bir kabuğa sahiptirler.
D. Önemli ölçüde su erozyonu gösteren alanlara sahiptirler.","{'text': ['Hemen hemen aynı atmosfere sahipler.', 'Neredeyse aynı yerçekimi kuvvetine sahipler.', 'Dağları da içeren kayalık bir kabuğa sahiptirler.', 'Önemli ölçüde su erozyonu gösteren alanlara sahiptirler.'], 'label': ['A', 'B', 'C', 'D']}",C,Dağları da içeren kayalık bir kabuğa sahiptirler.
Mercury_SC_408324,"Scott bir tepsiyi meyve suyuyla doldurup dondurucuya koydu. Ertesi gün Scott dondurucuyu açtı. Meyve suyu büyük olasılıkla nasıl değişti?
Şıklar:
A. Yoğunlaştı.
B. Buharlaştı.
C. Gaz haline geldi.
D. Sağlam bir hale geldi.","{'text': ['Yoğunlaştı.', 'Buharlaştı.', 'Gaz haline geldi.', 'Sağlam bir hale geldi.'], 'label': ['A', 'B', 'C', 'D']}",D,Sağlam bir hale geldi.
Mercury_7193043,"Yerli olmayan bitkiler, bir zamanlar yerli bitki türlerinin yaşadığı alanları ele geçirebilir. Hangi abiyotik sürecin yerli olmayan bitkilerin istilasına neden olma olasılığı en düşüktür?
Şıklar:
A. su baskını
B. hava şartlarına maruz kalma
C. toz fırtınası
D. eriyen buzullar","{'text': ['su baskını', 'hava şartlarına maruz kalma', 'toz fırtınası', 'eriyen buzullar'], 'label': ['A', 'B', 'C', 'D']}",B,hava şartlarına maruz kalma
TIMSS_2003_8_pg80,"Balıklarda aşağıdaki organlardan hangisi insan akciğeriyle aynı görevdedir?
Şıklar:
A. böbrek
B. kalp
C. solungaç
D. deri","{'text': ['böbrek', 'kalp', 'solungaç', 'deri'], 'label': ['A', 'B', 'C', 'D']}",C,solungaç
Mercury_401763,"Alüminyum iyonunun yükü +3, oksit iyonunun yükü ise -2'dir. Bu iki element arasındaki reaksiyonun ürünü hangisi olabilir?
Şıklar:
A. Al_{2}O
B. Al_{2}O_{3}
C. 2AlO_{3}
D. Al_{3}O_{2}","{'text': ['Al_{2}O', 'Al_{2}O_{3}', '2AlO_{3}', 'Al_{3}O_{2}'], 'label': ['A', 'B', 'C', 'D']}",B,Al_{2}O_{3}
Mercury_7206395,"Bir öğrenci bir bilyenin rampadan aşağı dört kez yuvarlanması için geçen süreyi gözlemliyor. Bu gösterimlerden hangisi öğrencinin gözlemlerini en iyi şekilde iletecektir?
Şıklar:
A. dört farklı bölümden oluşan pasta grafiği
B. sürekli veri noktalarına sahip bir çizgi grafiği
C. her deneme için bir çubuk içeren bir çubuk grafiği
D. dört satır ve dört sütundan oluşan bir tablo","{'text': ['dört farklı bölümden oluşan pasta grafiği', 'sürekli veri noktalarına sahip bir çizgi grafiği', 'her deneme için bir çubuk içeren bir çubuk grafiği', 'dört satır ve dört sütundan oluşan bir tablo'], 'label': ['A', 'B', 'C', 'D']}",C,her deneme için bir çubuk içeren bir çubuk grafiği
Mercury_7221708,"Bir öğrenci maddenin üç halindeki bir su örneğini gözlemledi. Öğrenci sıvı suyu maddenin hali olarak tanımlamalıdır.
Şıklar:
A. katı halden daha fazla kinetik enerjiye sahiptir.
B. katı halden daha fazla kütle.
C. katı halden daha az kinetik enerjiye sahiptir.
D. katı halden daha az hacim.","{'text': ['katı halden daha fazla kinetik enerjiye sahiptir.', 'katı halden daha fazla kütle.', 'katı halden daha az kinetik enerjiye sahiptir.', 'katı halden daha az hacim.'], 'label': ['A', 'B', 'C', 'D']}",A,katı halden daha fazla kinetik enerjiye sahiptir.
MCAS_2002_8_11,"Bir odaya sıcaklığı 50°F olan bir bardak suyun yanına 110°F sıcaklıktaki bir bardak su konuluyor. Odanın sıcaklığı her zaman 73°F'tır. Eğer iki bardak gece boyunca odada bırakılırsa, ertesi gün her iki bardak suyun sıcaklığı yaklaşık olarak aynı olacaktır.
Şıklar:
A. 43°F.
B. 50°F.
C. 73°F.
D. 90°F.","{'text': ['43°F.', '50°F.', '73°F.', '90°F.'], 'label': ['A', 'B', 'C', 'D']}",C,73°F.
NAEP_2011_8_S11+15,"Su buharlaşarak yağmur veya kar olarak Dünya'ya geri döner. Bu döngüyü yönlendiren birincil enerji kaynağı nedir?
Şıklar:
A. Rüzgar
B. Güneş
C. Hava basıncı
D. okyanus akıntıları","{'text': ['Rüzgar', 'Güneş', 'Hava basıncı', 'okyanus akıntıları'], 'label': ['A', 'B', 'C', 'D']}",B,Güneş
Mercury_407327,"Bir fizikçi, bir arabanın rampadan atlamak için ulaşması gereken hızı belirlemek istiyor. Fizikçi üç deneme yürütüyor. İkinci ve üçüncü denemelerde arabanın hızı saatte 20 mil artırıldı. Fizikçi hızı değiştirdiğinde neyi araştırıyor?
Şıklar:
A. kontrol
B. hipotez beyanı
C. bağımlı (yanıt veren) değişken
D. bağımsız (manipüle edilmiş) değişken","{'text': ['kontrol', 'hipotez beyanı', 'bağımlı (yanıt veren) değişken', 'bağımsız (manipüle edilmiş) değişken'], 'label': ['A', 'B', 'C', 'D']}",D,bağımsız (manipüle edilmiş) değişken
Mercury_SC_415354,"Bir yunus bu davranışlardan hangisini öğrenir?
Şıklar:
A. küçük balık yemek
B. tuzlu suda yüzmek
C. bir topu burnu üzerinde dengelemek
D. hava deliğinden nefes alıyor","{'text': ['küçük balık yemek', 'tuzlu suda yüzmek', 'bir topu burnu üzerinde dengelemek', 'hava deliğinden nefes alıyor'], 'label': ['A', 'B', 'C', 'D']}",C,bir topu burnu üzerinde dengelemek
Mercury_7007910,"Soğuk hava kütlesi sıcak ve nemli hava kütlesiyle temas ettiğinde büyük olasılıkla ne olur?
Şıklar:
A. Gökyüzü açıklaşıyor.
B. Yağmur veya kar yağmaya başlar.
C. Soğuk hava yüksek irtifalara itilir.
D. Sıcak hava zemin seviyesine itilir.","{'text': ['Gökyüzü açıklaşıyor.', 'Yağmur veya kar yağmaya başlar.', 'Soğuk hava yüksek irtifalara itilir.', 'Sıcak hava zemin seviyesine itilir.'], 'label': ['A', 'B', 'C', 'D']}",B,Yağmur veya kar yağmaya başlar.
Mercury_7038763,"Elementlerin Periyodik Tablosunun sol tarafında bulunan tüm elementlerin ortak özellikleri nelerdir?
Şıklar:
A. Oda sıcaklığında katı halde bulunurlar.
B. Elektriği iletmezler.
C. Kırılgan ve donukturlar.
D. Radyoaktiftirler.","{'text': ['Oda sıcaklığında katı halde bulunurlar.', 'Elektriği iletmezler.', 'Kırılgan ve donukturlar.', 'Radyoaktiftirler.'], 'label': ['A', 'B', 'C', 'D']}",A,Oda sıcaklığında katı halde bulunurlar.
Mercury_SC_LBS10273,"Aşağıdakilerden hangisinin fosil oluşturması muhtemeldir?
Şıklar:
A. bir kaya
B. bir kristal
C. bir mineral
D. kemik","{'text': ['bir kaya', 'bir kristal', 'bir mineral', 'kemik'], 'label': ['A', 'B', 'C', 'D']}",D,kemik
Mercury_7146090,"Ay'ın aynı periyotta dönmesi ve dönmesi nedeniyle Ay'ın yaklaşık %59'u Dünya'dan görülebilmektedir. Bu olguya en çok hangisi sebep olur?
Şıklar:
A. Güneş'in çekim kuvveti
B. Dünya'nın yerçekimi kuvveti
C. Ay'ın bileşimi
D. Ay'ın evreleri","{'text': [""Güneş'in çekim kuvveti"", ""Dünya'nın yerçekimi kuvveti"", ""Ay'ın bileşimi"", ""Ay'ın evreleri""], 'label': ['A', 'B', 'C', 'D']}",B,Dünya'nın yerçekimi kuvveti
Mercury_7102323,"Öğrenciler aynı domates bitkisinden 20 tanesiyle inceleme yaparlar. Her bitki aynı miktarda su alır ancak farklı miktarlarda güneş ışığı alır. Öğrenciler her gün her bitkideki meyve sayısını ölçerler. Bu araştırmadaki bağımlı değişken nedir?
Şıklar:
A. bitki türü
B. Su miktarı
C. güneş ışığı miktarı
D. meyve sayısı","{'text': ['bitki türü', 'Su miktarı', 'güneş ışığı miktarı', 'meyve sayısı'], 'label': ['A', 'B', 'C', 'D']}",D,meyve sayısı
Mercury_7206535,"Çok hücreli organizmalarda farklı yapıların farklı işlevleri vardır. Bitkinin yapraklarında hangi görev yerine getirilir?
Şıklar:
A. gıdayı emmek
B. çiçek üretmek
C. ışığı absorbe etmek
D. tohum yapmak","{'text': ['gıdayı emmek', 'çiçek üretmek', 'ışığı absorbe etmek', 'tohum yapmak'], 'label': ['A', 'B', 'C', 'D']}",C,ışığı absorbe etmek
MCAS_1999_4_17,"Ürünleri okyanusu aşıp Boston'dan Avrupa'ya taşımanız gerekiyor. Seçimleriniz neler?
Şıklar:
A. gemi veya uçak
B. kamyon veya gemi
C. kamyon veya uçak
D. tünel veya gemi","{'text': ['gemi veya uçak', 'kamyon veya gemi', 'kamyon veya uçak', 'tünel veya gemi'], 'label': ['A', 'B', 'C', 'D']}",A,gemi veya uçak
Mercury_SC_402981,"Bir öğrenci hangi aktivite sırasında laboratuvar önlüğü veya önlüğü giymelidir?
Şıklar:
A. bir jeodezi kırmak
B. mikroskop ayarlama
C. bitkilere su püskürtmek
D. kaynar suya tuz eklemek","{'text': ['bir jeodezi kırmak', 'mikroskop ayarlama', 'bitkilere su püskürtmek', 'kaynar suya tuz eklemek'], 'label': ['A', 'B', 'C', 'D']}",D,kaynar suya tuz eklemek
Mercury_7245088,"Hangisi karbonhidratların bileşimini tanımlar?
Şıklar:
A. fosfolipidleri oluşturmak için bağlanan lipitler
B. monomerlerin polimerleri oluşturmak üzere bağlanması
C. Polipeptitler oluşturmak için amino asitlerin bağlanması
D. polisakkaritleri oluşturmak için bağlanan sakkaritler","{'text': ['fosfolipidleri oluşturmak için bağlanan lipitler', 'monomerlerin polimerleri oluşturmak üzere bağlanması', 'Polipeptitler oluşturmak için amino asitlerin bağlanması', 'polisakkaritleri oluşturmak için bağlanan sakkaritler'], 'label': ['A', 'B', 'C', 'D']}",D,polisakkaritleri oluşturmak için bağlanan sakkaritler
MCAS_2007_5_4788,"Çelik kutular bir geri dönüşüm merkezinde alüminyum kutulardan ayrılır. Geri dönüşüm merkezinin çelik kutuları alüminyum kutulardan ayırmasının en iyi yolu aşağıdakilerden hangisidir?
Şıklar:
A. kutuları boyutlarına göre sıralayın
B. tenekeleri suya koy
C. kutuları düşük sıcaklığa soğutun
D. kutuları elektromıknatısın altına koy","{'text': ['kutuları boyutlarına göre sıralayın', 'tenekeleri suya koy', 'kutuları düşük sıcaklığa soğutun', 'kutuları elektromıknatısın altına koy'], 'label': ['A', 'B', 'C', 'D']}",D,kutuları elektromıknatısın altına koy
Mercury_SC_400063,"Dünya yüzeyindeki suyun buharlaşması büyük olasılıkla oluşumuna neden olur.
Şıklar:
A. buzullar.
B. dağlar.
C. doğal gaz.
D. kireçtaşı.","{'text': ['buzullar.', 'dağlar.', 'doğal gaz.', 'kireçtaşı.'], 'label': ['A', 'B', 'C', 'D']}",D,kireçtaşı.
MCAS_2006_9_13,"Karbon döngüsünün adımlarından birinde, kişi atmosfere bir molekül karbondioksit (CO2) verir. Bu moleküldeki karbon atomunun yanında aşağıdakilerden hangisinin gerçekleşmesi en olasıdır?
Şıklar:
A. Bir bitkide şekerin bir parçası olarak kullanılabilir.
B. Bir hayvandaki proteinin parçası haline gelebilir.
C. Fosil yakıtların yakılmasıyla tüketilebilir.
D. Bir bakteri tarafından karbon ve oksijene ayrıştırılabilir.","{'text': ['Bir bitkide şekerin bir parçası olarak kullanılabilir.', 'Bir hayvandaki proteinin parçası haline gelebilir.', 'Fosil yakıtların yakılmasıyla tüketilebilir.', 'Bir bakteri tarafından karbon ve oksijene ayrıştırılabilir.'], 'label': ['A', 'B', 'C', 'D']}",A,Bir bitkide şekerin bir parçası olarak kullanılabilir.
Mercury_7005478,"İnsan vücudunun sıcaklığı nispeten sabittir. Soğuk ortamda insan vücudunun normal sıcaklığını korumasına yardımcı olan geri bildirim mekanizması hangisidir?
Şıklar:
A. Su deriden salınır.
B. Kaslar küçük hareketlerle sallanır.
C. Kalp atış hızı yavaşlar.
D. Akciğerler ilave hava alır.","{'text': ['Su deriden salınır.', 'Kaslar küçük hareketlerle sallanır.', 'Kalp atış hızı yavaşlar.', 'Akciğerler ilave hava alır.'], 'label': ['A', 'B', 'C', 'D']}",B,Kaslar küçük hareketlerle sallanır.
NYSEDREGENTS_2008_4_15,"Suyun belirli bir şekli ve hacmi maddenin hangi halindedir?
Şıklar:
A. gaz
B. sıvı
C. sağlam","{'text': ['gaz', 'sıvı', 'sağlam'], 'label': ['A', 'B', 'C']}",C,sağlam
Mercury_7182893,"Evrenin hacminin büyük bir kısmı galaksiler arasındaki boşlukta bulunur. Galaksiler arasındaki bölgelerde bulunan nesnelerin boyutları büyük ihtimalle bunlardan hangisine yakındır?
Şıklar:
A. bir toz parçacığı
B. bir asteroit
C. bir gezegen
D. Bir yıldız","{'text': ['bir toz parçacığı', 'bir asteroit', 'bir gezegen', 'Bir yıldız'], 'label': ['A', 'B', 'C', 'D']}",A,bir toz parçacığı
MCAS_2011_8_15365,"Leopard'ın açılış ilahisi onun öyle olduğunu gösteriyor
Şıklar:
A. mutsuz.
B. kafası karışmış.
C. kendinden emin.
D. cömert.","{'text': ['mutsuz.', 'kafası karışmış.', 'kendinden emin.', 'cömert.'], 'label': ['A', 'B', 'C', 'D']}",C,kendinden emin.
AKDE&ED_2008_4_25,"Hangi ifade bir madde türünün özelliğini doğru şekilde tanımlar?
Şıklar:
A. Hava bir gaz karışımıdır.
B. Buz bir gaz karışımıdır.
C. Hava bir sıvıdır.
D. Buz bir sıvıdır.","{'text': ['Hava bir gaz karışımıdır.', 'Buz bir gaz karışımıdır.', 'Hava bir sıvıdır.', 'Buz bir sıvıdır.'], 'label': ['A', 'B', 'C', 'D']}",A,Hava bir gaz karışımıdır.
Mercury_7106593,"Belirli bir şeftali ağacı, hastalıklara diğer şeftalilerden daha dayanıklı şeftaliler üretir. Bu şeftalileri hangi yöntemle yeniden üretebiliriz?
Şıklar:
A. çiçekleri polenlemek için arıları kullanın
B. farklı şeftali ağaçlarının çapraz tozlaşmasıyla çoğalır
C. şeftali ağacındaki çeşitliliği arttırmak
D. şeftali ağacının eşeysiz üremesini sağlamak","{'text': ['çiçekleri polenlemek için arıları kullanın', 'farklı şeftali ağaçlarının çapraz tozlaşmasıyla çoğalır', 'şeftali ağacındaki çeşitliliği arttırmak', 'şeftali ağacının eşeysiz üremesini sağlamak'], 'label': ['A', 'B', 'C', 'D']}",D,şeftali ağacının eşeysiz üremesini sağlamak
Mercury_SC_400046,"Toz çayın suyla karıştırıldığında neden çözelti haline geldiğini hangi özellik açıklar?
Şıklar:
A. Çayın kokusu var.
B. Çay suya eşit şekilde yayılır.
C. Çay ve su kolayca ayrılır.
D. Çay kabın dibine çöker.","{'text': ['Çayın kokusu var.', 'Çay suya eşit şekilde yayılır.', 'Çay ve su kolayca ayrılır.', 'Çay kabın dibine çöker.'], 'label': ['A', 'B', 'C', 'D']}",B,Çay suya eşit şekilde yayılır.
Mercury_7212555,"Elektrik devreleri ampullere enerji sağlar. Aşağıdakilerden hangisi elektron akışını engeller?
Şıklar:
A. kapalı bir devre
B. bir seri devre
C. açık bir devre
D. paralel devre","{'text': ['kapalı bir devre', 'bir seri devre', 'açık bir devre', 'paralel devre'], 'label': ['A', 'B', 'C', 'D']}",C,açık bir devre
AKDE&ED_2008_4_21,"Dört malzeme küçük kaplara konuluyor. Bu malzemeler daha sonra küçük kaplardan daha büyük kaplara taşınır. Daha büyük bir kabı tamamen doldurmak için hangi malzeme yayılacaktır?
Şıklar:
A. hava
B. buz
C. kum
D. su","{'text': ['hava', 'buz', 'kum', 'su'], 'label': ['A', 'B', 'C', 'D']}",A,hava
Mercury_SC_401766,"Işığı kıran bir nesneye en iyi örnek hangisidir?
Şıklar:
A. gözlük
B. aynalar
C. gümüş kase
D. televizyon setleri","{'text': ['gözlük', 'aynalar', 'gümüş kase', 'televizyon setleri'], 'label': ['A', 'B', 'C', 'D']}",A,gözlük
Mercury_7128695,"Bir bilim adamı araştırma yaparken bir keşif yapar, ancak yapılan testlerin net kayıtlarını tutamaz. Kayıt tutma eksikliği bir bilim insanının çalışmasını ne şekilde etkiler?
Şıklar:
A. Prosedürleri ve sonuçları geçersiz kılar.
B. Araştırmada elde edilen verileri yanlış hale getirir.
C. Diğer bilim adamlarının sonuçları doğrulamasını engeller.
D. Diğer bilim adamlarının yeni hipotezler geliştirmesini yasaklar.","{'text': ['Prosedürleri ve sonuçları geçersiz kılar.', 'Araştırmada elde edilen verileri yanlış hale getirir.', 'Diğer bilim adamlarının sonuçları doğrulamasını engeller.', 'Diğer bilim adamlarının yeni hipotezler geliştirmesini yasaklar.'], 'label': ['A', 'B', 'C', 'D']}",C,Diğer bilim adamlarının sonuçları doğrulamasını engeller.
Mercury_7207620,"Bazı cihazlar Dünya atmosferinin ozon tabakasındaki oksijen seviyelerini kaydeder. Bu verilerin kaydının uzun yıllar tutulması buna bir örnektir.
Şıklar:
A. Devam eden soruşturma yoluyla kanıt oluşturmak.
B. Verileri destekleyen bir hipotezin belirlenmesi.
C. sonuçlardan kanıtlar hakkında sonuç çıkarmak.
D. Anlaşılması kolay veriler önermek.","{'text': ['Devam eden soruşturma yoluyla kanıt oluşturmak.', 'Verileri destekleyen bir hipotezin belirlenmesi.', 'sonuçlardan kanıtlar hakkında sonuç çıkarmak.', 'Anlaşılması kolay veriler önermek.'], 'label': ['A', 'B', 'C', 'D']}",A,Devam eden soruşturma yoluyla kanıt oluşturmak.
Mercury_7038028,"Aşağıdakilerden hangisi kimyasalları kullanırken uyulması gereken önemli bir güvenlik kuralıdır?
Şıklar:
A. Uzun saçları arkadan bağlayın.
B. Tüm kimyasalları soğutun.
C. Tüm test tüplerini ve şişelerini doğru şekilde etiketleyin.
D. Sönmüş kibritleri uygun şekilde atın.","{'text': ['Uzun saçları arkadan bağlayın.', 'Tüm kimyasalları soğutun.', 'Tüm test tüplerini ve şişelerini doğru şekilde etiketleyin.', 'Sönmüş kibritleri uygun şekilde atın.'], 'label': ['A', 'B', 'C', 'D']}",C,Tüm test tüplerini ve şişelerini doğru şekilde etiketleyin.
Mercury_178325,"Bilim adamları birkaç farklı coğrafi konumda çipura levreği popülasyonlarını inceledi. Her popülasyondaki balıkların büyüklüğü, sayısı ve ağırlığı hakkındaki bilgileri kaydettiler. Bu verileri kaydetmek için aşağıdakilerden hangisi en uygun olacaktır?
Şıklar:
A. bir harita
B. bir diyagram
C. bir tablo
D. grafik","{'text': ['bir harita', 'bir diyagram', 'bir tablo', 'grafik'], 'label': ['A', 'B', 'C', 'D']}",C,bir tablo
Mercury_SC_406705,"Anna'nın sınıfı bir ödev için okul bahçesindeki kelebeklerin sayısını saydı. Anna'nın sonuçları sınıfın geri kalanından farklıydı. Ne yapmalı?
Şıklar:
A. Görevi değiştirin.
B. Sonuçları bir kenara bırakın.
C. Sonuçlarını sınıfla eşleştirin.
D. Öğretmenden onun yerine saymasını isteyin.","{'text': ['Görevi değiştirin.', 'Sonuçları bir kenara bırakın.', 'Sonuçlarını sınıfla eşleştirin.', 'Öğretmenden onun yerine saymasını isteyin.'], 'label': ['A', 'B', 'C', 'D']}",B,Sonuçları bir kenara bırakın.
